text,label
"The Taiwan born Chinese head of the US Nuclear Weapons Program, passes the designs for all US Nuclear Weapons to the Red Chinese Leaders, which we know because the @ @ @ @ @ @ @ @ @ @ Chinese Governmenmt, and passed a copy of the US Nuclear Weapons Plans, back to the US! Julius and Ethel Rosenberg were electrocuted for [PET_BOUNDARY]passing on[PET_BOUNDARY] nuclear information to Soviet Russia, so the people responsible for All US Citizens to be unable to do the math to head-up the US Nuclear Weapons System, and thus its loss to Red China, should not they receive perhaps 150 years without parole, like Bernard Madoff, or are these sorts of penalties, only saved for miserable little Jews? ",0
"It wasn?? t a question of whether he and his wife were going to divorce?? the relationship was toxic, the lawyers were in place, it was definitely over. The real concern was whether this guy needed time and space after the [PET_BOUNDARY]demise[PET_BOUNDARY] of his marriage. He assured my client that he didn?? t. ",0
"Husband is well aware of all of these issues, and just won't make the decision that needs to be made. He keeps hoping the dog will [PET_BOUNDARY]pass away[PET_BOUNDARY] in his sleep so he won't have to do it. I gave him an ultimatum that once it starts getting snowy and icy, we will have to put him @ @ @ @ @ @ @ @ @ @ outside in those conditions, and he agreed with that, but I sort of feel like that's still too long to wait. ",1
"The Minister of War has lately asserted, that every individual transported to Algeria has cost the State 8,000 francs. Now it is certain that these poor creatures could have lived very well in France on a capital of 4,000 francs. I ask, how the French population is relieved, when it is [PET_BOUNDARY]deprived[PET_BOUNDARY] of a man, and of the means of subsistence of two men?",0
"I have [PET_BOUNDARY]pulled the plug[PET_BOUNDARY] entirely on the little t-shirt store and project. The company was, er, shall we say, struggling with quality control and order fulfillment. All orders already made and in the pipeline should be fulfilled, but the store is no more.",0
"In fact, much of the series revolves around Ma's increasingly strange and sometimes desperate attempts to earn enough cash, including becoming a public wailer at funerals (which ends when he mistakes the address and winds up at a wedding instead), a willing target dummy for an aspiring boxer and his eccentric family, and acting as a slightly dim intellectual to entertain a retired official who thinks that nobody in the culture ministry thinks well of him anymore. Another group of characters in the series are a gang of young beggars and thieves whom Ma befriends and eventually adopts as his ""godchildren."" Their ability to go from a life of [PET_BOUNDARY]indigent[PET_BOUNDARY] @ @ @ @ @ @ @ @ @ @ the idle beggar, holding the donor hostage by falsifying the severity of his condition. For many people in Shenyang, it is the feeling that one is being tricked, cheated, and manipulated by beggars that evokes their feelings of frustration and anger, and leads them to hold onto their money rather than depositing it in the beggar's bowl. ",1
Definitions can not be made to rule life. Life must rule definitions or else the definitions [PET_BOUNDARY]perish[PET_BOUNDARY].,0
"Island Spice moved from their location on Adam Clayton Powell, Jr. Blvd and 119th up to 147th and Adam Clayton Powell, Jr. which is much larger space near the #3 train terminal. While there is a full dining room, most of the business when I [PET_BOUNDARY]pass on[PET_BOUNDARY] my way home from work is take out. Island Spice 2537 Adam Clayton Powell, Jr. Blvd. at 147th Street. www.eatjamrock.com Status: open",0
"People act like being roofless is a crime, but what the hell do they expect you to do? Just crawl in a ditch @ @ @ @ @ @ @ @ @ @ YMCA has a very good program for subsidizing [PET_BOUNDARY]low-income[PET_BOUNDARY] memberships so that no one needs to forfeit the health and community benefits of belonging to the Y because of economic hardship. Admittedly, each individual YMCA gets to set their own prices and discounts, etc (to some degree) but you can use a membership card at any location. ",1
"My First Bacon(tm) is a ThinkGeek exclusive plush toy that will delight your little ones. Even if they're not on solid foods yet, your progeny shouldn't be [PET_BOUNDARY]deprived[PET_BOUNDARY] of the joys of bacon. Soft and snuggly with big giant eyes, My First Bacon(tm) is both friendly and reliable, just like actual bacon.",0
"""There are many states that have changed their laws in order to allow posthumously conceived children to be recognized as the legal children of their [PET_BOUNDARY]deceased[PET_BOUNDARY] fathers,"" said Hart, who fought her own battle to get benefits for a daughter born in 1991 after her husband's death from cancer. ",1
"Guess what? The Westboro Baptist Church is allowed to go to the funerals of fallen soilders and protest and say they Never the less, if the kid should [PET_BOUNDARY]pass on[PET_BOUNDARY] then at least they parents believed their faith would heal him. Just as the doctors have faith in Chemo, but he still could die right? So where would be place the blame? Its not about placing blame, its about having the freedom to choose!",1
"Most of the estimates presented are probably underestimates. The data obtained through surveillance, from national authorities or even from the more sophisticated mapping exercises will have @ @ @ @ @ @ @ @ @ @ hidden [PET_BOUNDARY]sex workers[PET_BOUNDARY]. Nevertheless, the data that are available indicate that the population size of FSW in whatever region of the world is quite important. ",1
"This site is terrific, but I work with developmentally [PET_BOUNDARY]disabled[PET_BOUNDARY] adults with the interests and attention span of 4-5 year olds. Many of the activities on the list will @ @ @ @ @ @ @ @ @ @ level above my consumers. ",1
"--Best idea: Make the city's trees a priority. The city's budget totals $7.3 billion-surely a little financial nip-and-tuck could find the $3 million or so needed to prevent the [PET_BOUNDARY]demise[PET_BOUNDARY] of our leafy treasures. Unfortunately, ""trees don't do well in the budget,"" Wiener noted, but he thinks this would be the best solution. ",1
"Growing @ @ @ @ @ @ @ @ @ @ the time to start some seeds indoors. According to the National Climatic Data Center, the last frost for San Juan County will likely be in [PET_BOUNDARY]late[PET_BOUNDARY] April or early May. That means right now is a good time to prepare a garden plot or start certain seeds, like leafy green veggies, inside. ",0
"Schlapp reportedly shook hands with an attendee who later tested positive. The president has also had close contact with two House Republicans who @ @ @ @ @ @ @ @ @ @ not acknowledge those encounters Monday during a [PET_BOUNDARY]late[PET_BOUNDARY]-day news conference, where he teased plans coming Tuesday for a payroll-tax cut and other measures to mitigate the economic impact of the crisis. Nor did he answer shouted questions about whether he had been tested. ",0
"Have you ever had abusive, uneducated parents? If so then you are well aware of the inequity in pursuing a future of ""greatness"" that comes of being born into a [PET_BOUNDARY]low-income[PET_BOUNDARY] household. Randianism is great on paper, but in real life, NOT GREAT! ",1
". (. on one recently [PET_BOUNDARY]expired[PET_BOUNDARY] card. people bring it to the booth, you can get a new one.)",0
